Time ,gndAlt,velLL X  ,velLL Y  ,velLL Z  ,r,Roll ,Pitch,Yaw  ,gps_velN,gps_velE,Baro Altitude,Baro Altitude RMS,Nav Alt,Nav velLL X,Nav velLL Y,Nav velLL Z,Baro Update Count,GPS Update Count,Baro Chi2,GPS Chi2,GPS2D Chi2,Ground Align Chi2,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,velLL X Error,velLL Y Error,N Error (m),E Error (m),Alt Error (m),Acc Bias X Error,Acc Bias Y Error,Acc Bias Z Error,Gyro Bias X Error,Gyro Bias Y Error,Gyro Bias Z Error,Roll Stdev,Pitch Stdev,Yaw Stdev,VN Stdev,VE Stdev,VD Stdev,N Stdev,E Stdev,Alt Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],
72.500000,77.245681,-0.031615,1.069103,-0.043593,0.047271,-0.792034,-0.685734,94.107772,-0.950778,0.693970,65.869376,0.250000,66.041146,-0.049641,1.057531,-0.060665,71.000000,51.000000,0.382304,1.752391,0.000000,0.007718,0.618989,0.086070,-1.950257,0.010362,0.019803,-0.015091,-0.018026,-0.011572,2.720359,-1.979128,-0.007851,-0.003658,-0.010463,-0.000494,-0.008583,-0.006392,-0.036951,0.343442,1.080145,0.680477,0.155726,0.206364,0.050273,1.526899,0.584512,0.162232,-0.445969,-0.657594,-4.710339,-0.087172,-0.070513,0.007208,
73.000000,77.380512,0.005719,1.016525,0.008903,0.047760,-0.261109,-0.146377,94.112498,-1.386978,-0.283451,65.869376,0.250000,66.054952,-0.003000,1.005753,-0.006794,71.000000,51.000000,0.382304,1.752391,0.000000,0.007718,0.620551,0.084481,-1.960031,0.009856,0.026691,-0.015647,-0.008719,-0.010772,2.725709,-1.967359,-0.015788,-0.003658,-0.010463,-0.000494,-0.008583,-0.006392,-0.036951,0.345781,1.080963,0.684829,0.170230,0.231008,0.053173,1.562112,0.656948,0.181132,-0.445969,-0.657594,-4.710339,-0.087172,-0.070513,0.007208,
73.500000,77.525631,-0.018425,0.996052,-0.022372,0.046754,-0.162154,0.623642,94.120989,-1.436971,0.100435,66.041612,0.250000,66.049393,0.030890,1.004721,-0.026799,72.000000,52.000000,0.002021,7.276508,0.000000,0.007718,0.662294,0.086842,-1.952301,-0.012624,0.081912,-0.003593,0.049315,0.008668,2.683061,-1.834003,0.009183,-0.004456,-0.010893,-0.000460,-0.008750,-0.006728,-0.036896,0.335318,0.983331,0.689108,0.157666,0.200908,0.050236,1.571772,0.575018,0.162144,-0.051368,0.050261,1.687065,-0.099953,0.516215,1.246543,
74.000000,77.652783,-0.060258,0.983722,0.001604,0.051497,-0.026265,0.318786,94.132076,-1.144380,-0.428877,66.041612,0.250000,66.056074,-0.000030,0.995926,-0.002629,72.000000,52.000000,0.002021,7.276508,0.000000,0.007718,0.662185,0.086821,-1.971803,-0.018238,0.092953,-0.004285,0.060228,0.012204,2.675520,-1.790069,0.006958,-0.004456,-0.010893,-0.000460,-0.008750,-0.006728,-0.036896,0.337657,0.984180,0.693638,0.172010,0.222624,0.053120,1.610937,0.645935,0.181018,-0.051368,0.050261,1.687065,-0.099953,0.516215,1.246543,
74.500000,77.711324,-0.044216,0.973300,0.104050,0.053648,-0.116438,-0.536883,94.143552,-0.689264,0.302668,66.268834,0.250000,66.082128,-0.034603,1.004183,0.083669,73.000000,53.000000,0.467338,0.500004,0.000000,0.007718,0.640989,0.173748,-1.973678,-0.034392,0.042688,-0.023106,0.009613,0.030882,2.632595,-1.980206,-0.081221,-0.005231,-0.010222,-0.000502,-0.008721,-0.006364,-0.036930,0.329419,0.899240,0.698237,0.158226,0.191929,0.050198,1.618945,0.565403,0.162064,-0.049703,-0.550745,0.407066,-0.025124,-0.098382,-0.118699,
75.000000,77.801164,-0.013898,0.960363,0.039989,0.047655,-0.065817,-0.100056,94.153185,-1.747588,-0.278787,66.268834,0.250000,66.063044,0.004718,0.997544,0.017072,73.000000,53.000000,0.467338,0.500004,0.000000,0.007718,0.642256,0.172348,-1.984722,-0.040007,0.050561,-0.023503,0.018616,0.037180,2.614190,-1.956716,-0.093114,-0.005231,-0.010222,-0.000502,-0.008721,-0.006364,-0.036930,0.331797,0.900121,0.702615,0.172588,0.211079,0.053088,1.660897,0.633299,0.180918,-0.049703,-0.550745,0.407066,-0.025124,-0.098382,-0.118699,
75.500000,77.892201,-0.017593,0.662087,0.027134,0.051707,-4.450980,0.121763,94.153890,-1.078575,0.076448,66.058278,0.250000,66.058708,0.002730,0.676296,0.004000,74.000000,54.000000,0.000122,0.452370,0.000000,0.007718,0.630926,0.081906,-1.997784,-0.010072,0.043103,-0.023422,0.020323,0.014209,2.713751,-1.948641,-0.103395,-0.003632,-0.010430,-0.000501,-0.008563,-0.006338,-0.036922,0.325626,0.830834,0.706963,0.158950,0.182106,0.050199,1.663693,0.553121,0.162000,0.213988,-0.019915,2.671563,0.099364,-0.060777,0.139201,
76.000000,77.944365,-0.028296,0.433357,0.026920,0.047488,-0.928347,0.122218,94.164344,-0.428922,0.013149,66.058278,0.250000,66.058219,0.000311,0.442792,0.003070,74.000000,54.000000,0.000122,0.452370,0.000000,0.007718,0.631068,0.079928,-2.013616,-0.010877,0.043310,-0.024064,0.028607,0.009435,2.708751,-1.927286,-0.115509,-0.003632,-0.010430,-0.000501,-0.008563,-0.006338,-0.036922,0.328025,0.831754,0.711430,0.172722,0.199191,0.053115,1.707057,0.617457,0.180845,0.213988,-0.019915,2.671563,0.099364,-0.060777,0.139201,
76.500000,78.028793,-0.007627,0.419377,-0.030899,0.047835,0.245710,-0.574759,94.176007,-0.239722,0.111212,65.888909,0.250000,66.044321,-0.033895,0.437378,-0.045580,75.000000,55.000000,0.296548,1.693343,0.000000,0.007718,0.609872,0.132283,-2.089003,-0.018551,-0.010830,-0.013213,-0.026269,0.018001,2.678666,-2.157259,-0.069599,-0.003873,-0.010081,-0.000494,-0.008516,-0.005986,-0.036997,0.323199,0.777239,0.715859,0.157651,0.172772,0.050187,1.691355,0.541639,0.161954,-0.067396,-0.630682,5.293615,0.027891,-0.035528,-0.021959,
77.000000,78.085892,0.024821,0.438376,0.008766,0.047424,0.154824,-0.137796,94.188144,-0.621930,0.207385,65.888909,0.250000,66.055136,0.004800,0.459856,-0.005198,75.000000,55.000000,0.296548,1.693343,0.000000,0.007718,0.611734,0.131008,-2.100543,-0.020942,-0.004495,-0.013867,-0.020021,0.021480,2.669095,-2.160867,-0.076631,-0.003873,-0.010081,-0.000494,-0.008516,-0.005986,-0.036997,0.325607,0.778207,0.720230,0.170725,0.188297,0.053059,1.733985,0.602592,0.180787,-0.067396,-0.630682,5.293615,0.027891,-0.035528,-0.021959,
77.500000,78.247143,0.027702,0.441297,-0.125571,0.050983,-0.045578,0.024719,94.200107,-0.575354,0.030622,65.728440,0.250000,66.027915,0.006453,0.470304,-0.113024,76.000000,56.000000,1.109622,1.972409,0.000000,0.007718,0.628356,0.139852,-2.132956,-0.028006,-0.005847,0.016467,-0.021250,0.029007,2.683391,-2.165343,0.055336,-0.003976,-0.010235,-0.000447,-0.008545,-0.005912,-0.037047,0.321945,0.736329,0.724462,0.155446,0.164754,0.050139,1.709744,0.529333,0.161908,0.172622,0.067962,0.036814,-0.239571,-0.193752,0.621775,
78.000000,78.334235,0.022974,0.437797,-0.029704,0.050817,-0.010941,0.078337,94.210484,-0.357623,-0.001840,65.728440,0.250000,66.053031,0.007081,0.470165,-0.014096,76.000000,56.000000,1.109622,1.972409,0.000000,0.007718,0.629779,0.138168,-2.148490,-0.031771,-0.000720,0.015932,-0.015893,0.032367,2.668734,-2.166757,0.063171,-0.003976,-0.010235,-0.000447,-0.008545,-0.005912,-0.037047,0.324387,0.737333,0.728913,0.168004,0.179111,0.053006,1.750591,0.587342,0.180721,0.172622,0.067962,0.036814,-0.239571,-0.193752,0.621775,
78.500000,78.338735,-0.007653,0.407711,0.081489,0.051831,-0.605961,0.581460,94.218710,-0.457170,-0.268482,66.277862,0.250000,66.082258,0.036319,0.503431,0.082778,77.000000,57.000000,0.518497,0.742309,0.000000,0.007718,0.668723,0.208836,-2.050159,-0.097385,0.054045,-0.001465,0.043972,0.095720,2.438961,-1.969238,-0.014154,-0.005817,-0.010141,-0.000464,-0.008793,-0.006204,-0.036990,0.321585,0.705898,0.733080,0.151985,0.157916,0.050100,1.721344,0.518886,0.161860,-0.406935,0.449599,1.661261,-0.168136,0.121154,0.109584,
79.000000,78.367048,-0.044171,0.369181,0.018354,0.047762,-0.230035,0.241647,94.231596,-0.164987,-0.221237,66.277862,0.250000,66.063272,0.006710,0.473169,0.017099,77.000000,57.000000,0.518497,0.742309,0.000000,0.007718,0.669468,0.209762,-2.070004,-0.107781,0.059814,-0.001797,0.050881,0.103988,2.387751,-1.940628,-0.015200,-0.005817,-0.010141,-0.000464,-0.008793,-0.006204,-0.036990,0.324025,0.706932,0.737605,0.164815,0.171568,0.052967,1.759597,0.574492,0.180653,-0.406935,0.449599,1.661261,-0.168136,0.121154,0.109584,
79.500000,78.387082,-0.052727,0.381277,0.037567,0.052599,0.422173,0.019237,94.241644,-0.432850,-0.109723,66.099912,0.250000,66.066274,-0.004617,0.449015,0.029173,78.000000,58.000000,0.014870,1.589199,0.000000,0.007718,0.645273,0.150822,-2.125784,-0.072831,0.059521,-0.009343,0.048110,0.067739,2.495558,-1.935862,-0.043577,-0.004638,-0.010222,-0.000477,-0.008636,-0.006158,-0.036974,0.321923,0.684083,0.741901,0.149747,0.152542,0.050069,1.732555,0.512102,0.161813,0.343882,-0.044957,4.516584,0.100813,-0.046795,-0.386105,
80.000000,78.424574,-0.054960,0.405060,0.017169,0.045483,0.108677,0.056572,94.252295,-0.488264,-0.118359,66.099912,0.250000,66.059789,0.000438,0.479901,0.007630,78.000000,58.000000,0.014870,1.589199,0.000000,0.007718,0.648367,0.149985,-2.141451,-0.079870,0.067516,-0.009740,0.055398,0.074842,2.457582,-1.903854,-0.048602,-0.004638,-0.010222,-0.000477,-0.008636,-0.006158,-0.036974,0.324397,0.685145,0.746350,0.162234,0.165628,0.052927,1.768459,0.565816,0.180588,0.343882,-0.044957,4.516584,0.100813,-0.046795,-0.386105,
80.500000,78.537324,-0.044185,0.760622,-0.057167,0.047641,5.942689,-0.292388,94.235420,-0.070273,-0.171360,65.896668,0.250000,66.042007,-0.027712,0.718503,-0.053394,79.000000,59.000000,0.273909,3.519926,0.000000,0.007718,0.588975,0.018369,-2.277853,0.029366,0.047794,0.005554,0.016473,-0.042119,2.830875,-2.069961,0.014938,-0.001900,-0.010547,-0.000459,-0.008186,-0.005953,-0.036963,0.322870,0.668574,0.750725,0.147756,0.148615,0.050033,1.738417,0.506184,0.161767,0.816208,-0.619766,4.220137,0.387958,0.205952,0.434058,
81.000000,78.670415,-0.027859,1.074128,-0.011951,0.050119,1.486228,-0.052107,94.260367,-0.959747,-0.071147,65.896668,0.250000,66.054897,-0.005774,1.041917,-0.007003,79.000000,59.000000,0.273909,3.519926,0.000000,0.007718,0.590243,0.017657,-2.291482,0.025801,0.065943,0.005221,0.022085,-0.032211,2.844898,-2.040654,0.017364,-0.001900,-0.010547,-0.000459,-0.008186,-0.005953,-0.036963,0.325319,0.669674,0.755115,0.160068,0.161298,0.052898,1.772025,0.558479,0.180517,0.816208,-0.619766,4.220137,0.387958,0.205952,0.434058,
81.500000,78.823702,-0.014925,1.093865,-0.020188,0.046118,-0.349887,-0.250485,94.270193,-1.035150,0.468045,66.013044,0.250000,66.053381,-0.018520,1.067753,-0.012234,80.000000,60.000000,0.018754,0.234995,0.000000,0.007718,0.598436,0.036874,-2.345286,0.023777,0.042388,0.008290,-0.003594,-0.026112,2.867374,-2.118670,0.035571,-0.001904,-0.010447,-0.000457,-0.008191,-0.005777,-0.036978,0.324010,0.657910,0.759556,0.146247,0.145808,0.050019,1.747235,0.499217,0.161718,0.061926,-0.233972,1.399108,-0.077660,-0.120109,0.054663,
82.000000,78.964778,-0.001688,1.059286,-0.008212,0.050299,-0.220039,-0.038964,94.279404,-1.023775,0.033609,66.013044,0.250000,66.056805,-0.001260,1.033803,-0.000287,80.000000,60.000000,0.018754,0.234995,0.000000,0.007718,0.601165,0.035187,-2.359081,0.023450,0.044927,0.007841,0.000428,-0.025482,2.879398,-2.096653,0.039347,-0.001904,-0.010447,-0.000457,-0.008191,-0.005777,-0.036978,0.326503,0.659007,0.763962,0.158436,0.158307,0.052862,1.778815,0.550554,0.180456,0.061926,-0.233972,1.399108,-0.077660,-0.120109,0.054663,
82.500000,79.139190,-0.011717,1.011720,-0.059266,0.044724,-0.764996,0.247680,94.288156,-0.984594,-0.002978,65.934469,0.250000,66.044997,0.014805,1.058839,-0.042390,81.000000,61.000000,0.155654,2.220854,0.000000,0.007718,0.643210,0.091003,-2.337579,-0.049474,0.065824,0.018209,0.026522,0.047119,2.599653,-1.984072,0.095393,-0.003132,-0.010408,-0.000440,-0.008483,-0.005874,-0.037004,0.325313,0.650921,0.768326,0.145381,0.144022,0.049983,1.763862,0.492579,0.161679,-0.687992,0.249681,-6.018973,-0.091663,-0.046269,-0.016136,
83.000000,79.280173,-0.028289,0.962960,-0.022459,0.047292,-0.244283,0.132606,94.299253,-0.943587,-0.099087,65.934469,0.250000,66.055178,0.002818,1.013328,-0.004683,81.000000,61.000000,0.155654,2.220854,0.000000,0.007718,0.643644,0.091324,-2.354838,-0.054244,0.068676,0.017762,0.031107,0.050368,2.573929,-1.950298,0.104141,-0.003132,-0.010408,-0.000440,-0.008483,-0.005874,-0.037004,0.327815,0.652025,0.772799,0.157477,0.156370,0.052823,1.794087,0.543391,0.180403,-0.687992,0.249681,-6.018973,-0.091663,-0.046269,-0.016136,
83.500000,79.369058,-0.033074,0.995107,0.047307,0.051890,0.919759,0.019054,94.309393,-1.025384,-0.088787,66.184981,0.250000,66.072858,-0.006426,0.960714,0.052399,82.000000,62.000000,0.173536,6.548077,0.000000,0.007718,0.591386,0.014398,-2.439110,0.028497,0.069860,0.003414,0.026648,-0.034392,2.920723,-2.055471,0.055593,-0.001888,-0.010409,-0.000462,-0.008106,-0.005966,-0.036986,0.326594,0.646610,0.777247,0.144831,0.142661,0.049953,1.789545,0.487598,0.161639,0.945589,-0.746370,-3.755626,0.008340,0.832381,-0.473374,
84.000000,79.486477,-0.034987,1.045246,0.007713,0.051260,0.294732,0.045398,94.319696,-0.882009,0.000415,66.184981,0.250000,66.061079,-0.002990,1.013363,0.011214,82.000000,62.000000,0.173536,6.548077,0.000000,0.007718,0.593860,0.013536,-2.454563,0.026557,0.077564,0.003142,0.031997,-0.031882,2.934673,-2.018299,0.056981,-0.001888,-0.010409,-0.000462,-0.008106,-0.005966,-0.036986,0.329100,0.647723,0.781690,0.157124,0.155079,0.052795,1.819471,0.538161,0.180349,0.945589,-0.746370,-3.755626,0.008340,0.832381,-0.473374,
84.500000,79.541709,-0.029349,1.019158,0.123878,0.052012,-0.608680,-0.141346,94.331320,-1.112542,-0.099904,66.354371,0.250000,66.090484,-0.009608,1.047230,0.109255,83.000000,63.000000,0.897762,3.308269,0.000000,0.007718,0.616142,0.066739,-2.476489,-0.031321,0.063047,-0.018132,0.019742,0.028072,2.700211,-2.052364,-0.045517,-0.002622,-0.010114,-0.000493,-0.008348,-0.005881,-0.037008,0.327807,0.644082,0.786150,0.144381,0.141877,0.049927,1.812536,0.482579,0.161601,-0.619389,-0.159263,-8.244122,-0.044589,-0.064421,0.027497,
85.000000,79.631494,-0.022404,0.975548,0.039971,0.050258,-0.224826,0.002989,94.340217,-0.918973,0.457825,66.354371,0.250000,66.065229,0.002071,1.007701,0.022203,83.000000,63.000000,0.897762,3.308269,0.000000,0.007718,0.617218,0.064910,-2.490649,-0.035763,0.065753,-0.018484,0.024475,0.032153,2.683584,-2.020033,-0.054901,-0.002622,-0.010114,-0.000493,-0.008348,-0.005881,-0.037008,0.330316,0.645197,0.790569,0.156708,0.154356,0.052762,1.841816,0.533153,0.180296,-0.619389,-0.159263,-8.244122,-0.044589,-0.064421,0.027497,
85.500000,79.624544,-0.607687,0.017377,0.259596,0.061615,-19.864199,10.220536,93.191826,0.502548,-1.125027,66.153625,0.250000,66.021929,-0.556390,0.157888,0.226879,84.000000,64.000000,0.084884,1.470974,0.000000,0.007718,0.671111,0.078702,-2.365553,-0.134005,0.035387,-0.033156,0.051296,0.140511,2.481877,-1.987522,-0.101263,-0.002889,-0.010020,-0.000504,-0.008724,-0.005884,-0.037041,0.337904,0.641126,0.795279,0.144483,0.141448,0.049959,1.841503,0.477924,0.161560,-0.187127,0.035342,-1.787938,-0.584356,-0.063987,-0.139255,
86.000000,79.408470,-1.181605,-1.157821,0.236916,0.045262,-6.157540,2.403926,95.082451,1.039170,-1.162312,66.153625,0.250000,65.917229,-1.138717,-1.042620,0.202728,84.000000,64.000000,0.084884,1.470974,0.000000,0.007718,0.687505,0.048436,-2.473130,-0.155329,-0.018555,-0.033372,0.042888,0.115201,2.408118,-1.985604,-0.118253,-0.002889,-0.010020,-0.000504,-0.008724,-0.005884,-0.037041,0.330068,0.644904,0.798910,0.158810,0.153949,0.053080,1.869314,0.528687,0.180235,-0.187127,0.035342,-1.787938,-0.584356,-0.063987,-0.139255,
86.500000,79.115689,-1.208132,-1.246992,0.250995,0.048871,1.805289,-0.552764,95.234340,1.255172,-1.081050,66.043954,0.250000,65.864608,-1.150650,-1.245317,0.208198,85.000000,65.000000,0.217889,4.044481,0.000000,0.007718,0.589346,0.040103,-2.372329,-0.053768,0.003033,-0.042832,0.057481,0.001675,2.660997,-1.907971,-0.187584,-0.002577,-0.010032,-0.000518,-0.008098,-0.005946,-0.037074,0.327894,0.643169,0.802946,0.145108,0.141786,0.050212,1.825634,0.469615,0.161550,0.475446,0.251757,-5.452381,0.831509,-0.072382,-0.158072,
87.000000,78.831857,-1.157604,-1.093123,0.254039,0.045318,1.034879,-0.260528,95.252254,1.219354,-0.901806,66.043954,0.250000,65.760860,-1.092630,-1.088190,0.210950,85.000000,65.000000,0.217889,4.044481,0.000000,0.007718,0.583496,0.041504,-2.385348,-0.054787,0.016226,-0.043280,0.064974,0.004933,2.634213,-1.902838,-0.209374,-0.002577,-0.010032,-0.000518,-0.008098,-0.005946,-0.037074,0.330365,0.644296,0.807329,0.156719,0.154123,0.052975,1.849316,0.520879,0.180286,0.475446,0.251757,-5.452381,0.831509,-0.072382,-0.158072,
87.500000,78.564795,-1.129130,-1.037869,0.243727,0.048035,0.231128,-0.234369,95.263045,1.064988,-0.960906,65.575212,0.250000,65.602751,-1.086406,-1.054692,0.211625,86.000000,66.000000,0.288837,0.732986,0.000000,0.007718,0.575724,0.055164,-2.455345,-0.030963,-0.003822,-0.032346,0.042724,-0.016822,2.701765,-2.002436,-0.173345,-0.002521,-0.010085,-0.000505,-0.007941,-0.005774,-0.037158,0.328633,0.642715,0.811100,0.142693,0.142071,0.050042,1.783492,0.461696,0.161582,0.183454,-0.241197,3.376756,0.126689,-0.079539,-0.150058,
88.000000,78.302488,-1.111454,-1.025767,0.244544,0.050371,-0.063905,0.009708,95.273505,1.133790,-1.004602,65.575212,0.250000,65.498021,-1.062702,-1.041225,0.211805,86.000000,66.000000,0.288837,0.732986,0.000000,0.007718,0.580381,0.052967,-2.468816,-0.031660,0.002111,-0.032919,0.048752,-0.015458,2.686340,-2.002611,-0.189916,-0.002521,-0.010085,-0.000505,-0.007941,-0.005774,-0.037158,0.331131,0.643831,0.815491,0.154798,0.154403,0.052854,1.801492,0.513641,0.180307,0.183454,-0.241197,3.376756,0.126689,-0.079539,-0.150058,
88.500000,78.042543,-1.111229,-1.058431,0.236191,0.051562,-0.806313,0.147958,95.283045,1.054106,-1.015787,65.392015,0.250000,65.356633,-1.051250,-1.002780,0.211738,87.000000,67.000000,0.078723,1.542133,0.000000,0.007718,0.623719,0.059544,-2.536298,-0.103178,0.007083,-0.024725,0.059979,0.055651,2.356627,-1.995969,-0.166967,-0.002734,-0.010111,-0.000491,-0.008274,-0.005799,-0.037144,0.329256,0.642457,0.819363,0.142087,0.142500,0.049956,1.729784,0.453182,0.161571,-0.842136,0.006070,-1.914414,0.047583,0.027958,0.285001,
89.000000,77.777313,-1.114522,-1.099463,0.237121,0.049393,-0.311924,0.121138,95.293494,1.429181,-1.519622,65.392015,0.250000,65.251780,-1.048524,-1.040606,0.212026,87.000000,67.000000,0.078723,1.542133,0.000000,0.007718,0.624461,0.058883,-2.552398,-0.107721,0.010767,-0.025286,0.065997,0.058857,2.304097,-1.991380,-0.179747,-0.002734,-0.010111,-0.000491,-0.008274,-0.005799,-0.037144,0.331760,0.643570,0.823801,0.154422,0.154822,0.052780,1.741543,0.506022,0.180271,-0.842136,0.006070,-1.914414,0.047583,0.027958,0.285001,
89.500000,77.511930,-1.118986,-1.115351,0.229595,0.045823,-0.314480,0.184272,95.303447,1.308563,-0.689710,65.110732,0.250000,65.106625,-1.039595,-1.029115,0.212077,88.000000,68.000000,0.154828,0.243839,0.000000,0.007718,0.640157,0.054742,-2.573418,-0.136218,0.021605,-0.017621,0.079391,0.086236,2.139644,-1.972498,-0.149414,-0.002778,-0.010155,-0.000480,-0.008383,-0.005842,-0.037119,0.329725,0.642316,0.827745,0.142789,0.143021,0.049898,1.678514,0.445607,0.161532,-0.308979,-0.013892,0.671192,0.036668,0.106671,-0.087827,
90.000000,77.245235,-1.124474,-1.126840,0.229874,0.050543,-0.166668,0.146465,95.313260,1.264882,-1.007254,65.110732,0.250000,65.001732,-1.038502,-1.035377,0.212179,88.000000,68.000000,0.154828,0.243839,0.000000,0.007718,0.640191,0.054295,-2.589515,-0.142474,0.027106,-0.017932,0.085973,0.091463,2.070161,-1.960134,-0.158568,-0.002778,-0.010155,-0.000480,-0.008383,-0.005842,-0.037119,0.332228,0.643428,0.832182,0.155212,0.155334,0.052719,1.684844,0.499508,0.180206,-0.308979,-0.013892,0.671192,0.036668,0.106671,-0.087827,
90.500000,76.836305,-0.255572,-0.275011,0.723205,0.063255,20.292962,-18.126071,92.272332,0.042369,-0.248490,64.511128,0.250000,64.552666,-0.088876,-0.342329,0.737579,89.000000,69.000000,2.270721,6.460446,0.000000,0.007718,0.612776,0.029625,-2.473043,0.022237,0.181281,0.013552,0.166696,-0.067318,2.520229,-1.410469,0.006656,-0.002714,-0.010411,-0.000434,-0.007713,-0.006375,-0.036839,0.359302,0.636595,0.847386,0.143272,0.142947,0.049874,1.627515,0.439711,0.161470,1.243961,1.339660,6.494891,0.136130,0.063705,0.055909,
91.000000,76.556992,0.869996,1.006160,0.672752,0.048066,6.574634,-5.221070,95.453398,-1.084270,0.770886,64.511128,0.250000,64.197924,1.075458,0.965399,0.694159,89.000000,69.000000,2.270721,6.460446,0.000000,0.007718,0.556641,0.026921,-2.351075,0.052211,0.258268,0.022114,0.205462,-0.040761,2.541388,-1.298028,0.015558,-0.002714,-0.010411,-0.000434,-0.007713,-0.006375,-0.036839,0.334840,0.643353,0.842098,0.158178,0.156007,0.053154,1.630994,0.494657,0.180080,1.243961,1.339660,6.494891,0.136130,0.063705,0.055909,
91.500000,76.375175,0.987203,1.169344,0.676185,0.046932,-0.604045,0.529028,95.798977,-1.036041,-0.142122,64.015653,0.250000,63.820716,1.133856,1.142265,0.700638,90.000000,70.000000,0.149552,2.595032,0.000000,0.007718,0.589512,0.041254,-2.135378,0.051923,0.193710,0.024536,0.146653,-0.027079,2.618443,-1.463185,0.057435,-0.002591,-0.010462,-0.000429,-0.007733,-0.005854,-0.036633,0.329027,0.642843,0.843812,0.146520,0.142667,0.050351,1.581806,0.439747,0.161436,0.215150,-0.602614,0.982255,-0.180617,-0.387413,-0.599769,
92.000000,76.188580,0.917010,1.082458,0.680648,0.046754,-0.725577,0.609613,95.808254,-0.895137,0.663456,64.015653,0.250000,63.470197,1.070745,1.056474,0.704994,90.000000,70.000000,0.149552,2.595032,0.000000,0.007718,0.598674,0.035455,-2.149760,0.048387,0.197499,0.024131,0.153735,-0.025985,2.643618,-1.365088,0.069357,-0.002591,-0.010462,-0.000429,-0.007733,-0.005854,-0.036633,0.331524,0.643954,0.848215,0.158609,0.154940,0.053094,1.586401,0.495198,0.180156,0.215150,-0.602614,0.982255,-0.180617,-0.387413,-0.599769,
92.500000,75.984435,0.910736,1.021437,0.698829,0.048038,-0.557489,-0.497831,95.830378,-1.880935,0.930898,63.654466,0.250000,63.196983,1.008250,1.044479,0.707304,91.000000,71.000000,0.637001,1.709808,0.000000,0.007718,0.623469,0.072581,-1.908573,-0.001421,0.132920,0.008237,0.097514,0.023042,2.475498,-1.475030,-0.003686,-0.002455,-0.010410,-0.000448,-0.007993,-0.005468,-0.036381,0.328170,0.642780,0.851873,0.144855,0.141695,0.050137,1.561841,0.441797,0.161520,-0.469015,-0.339807,-2.433208,-0.033590,-0.400476,0.357173,
93.000000,75.772037,0.936902,0.987803,0.699096,0.047268,-0.083510,-0.186495,95.838962,-1.258657,0.819837,63.654466,0.250000,62.844590,1.038357,1.013062,0.707084,91.000000,71.000000,0.637001,1.709808,0.000000,0.007718,0.622927,0.072508,-1.920771,-0.003415,0.135338,0.007750,0.101455,0.025259,2.474529,-1.407805,0.000059,-0.002455,-0.010410,-0.000448,-0.007993,-0.005468,-0.036381,0.330644,0.643894,0.856231,0.157107,0.153976,0.052925,1.568932,0.497418,0.180254,-0.469015,-0.339807,-2.433208,-0.033590,-0.400476,0.357173,
93.500000,75.549729,0.954172,0.987814,0.720537,0.045721,0.194031,-0.392823,95.848563,-1.414132,0.577131,62.998231,0.250000,62.581445,1.017389,1.002972,0.708045,92.000000,72.000000,0.489727,6.689771,0.000000,0.007718,0.606431,0.102835,-1.859512,0.008384,0.097052,-0.012707,0.063218,0.015158,2.541187,-1.494946,-0.093460,-0.002523,-0.010273,-0.000472,-0.007911,-0.005241,-0.036238,0.327439,0.642708,0.859754,0.143175,0.141158,0.049987,1.559488,0.446003,0.161546,0.199868,-0.336090,12.677273,-0.062444,-0.107596,-0.036865,
94.000000,75.325820,0.968744,0.992407,0.720847,0.047269,0.078856,-0.102841,95.858962,-0.770221,0.575504,62.998231,0.250000,62.228750,1.033698,1.010554,0.707879,92.000000,72.000000,0.489727,6.689771,0.000000,0.007718,0.609352,0.101251,-1.871911,0.006150,0.098581,-0.013206,0.064954,0.018147,2.545056,-1.445800,-0.100181,-0.002523,-0.010273,-0.000472,-0.007911,-0.005241,-0.036238,0.329910,0.643823,0.864114,0.155445,0.153459,0.052783,1.570727,0.501780,0.180247,0.199868,-0.336090,12.677273,-0.062444,-0.107596,-0.036865,
94.500000,75.103915,0.956578,0.998702,0.715824,0.047885,0.244830,0.174554,95.869680,-1.451305,1.050871,62.199600,0.250000,61.872971,1.038290,0.997968,0.707137,93.000000,73.000000,0.012279,3.420758,0.000000,0.007718,0.602936,0.091881,-1.955266,0.024586,0.117906,-0.008900,0.081712,-0.000734,2.679011,-1.326746,-0.102243,-0.002569,-0.010287,-0.000467,-0.007833,-0.005328,-0.036280,0.326923,0.642677,0.867619,0.142095,0.141212,0.049869,1.570448,0.452456,0.161505,0.458881,0.162735,0.703547,-0.260388,0.018700,0.828871,
95.000000,74.883536,0.939037,1.005832,0.716229,0.049064,0.092787,0.056952,95.879070,-1.243744,1.093187,62.199600,0.250000,61.520503,1.022503,1.007907,0.707135,93.000000,73.000000,0.012279,3.420758,0.000000,0.007718,0.606211,0.092685,-1.971948,0.021514,0.120176,-0.009271,0.083466,0.002075,2.690722,-1.266966,-0.107028,-0.002569,-0.010287,-0.000467,-0.007833,-0.005328,-0.036280,0.329407,0.643784,0.872046,0.154334,0.153542,0.052664,1.586198,0.508517,0.180159,0.458881,0.162735,0.703547,-0.260388,0.018700,0.828871,
