Time ,gndAlt,velLL X  ,velLL Y  ,velLL Z  ,r,Roll ,Pitch,Yaw  ,gps_velN,gps_velE,Baro Altitude,Baro Altitude RMS,Nav Alt,Nav velLL X,Nav velLL Y,Nav velLL Z,Baro Update Count,GPS Update Count,Baro Chi2,GPS Chi2,GPS2D Chi2,Ground Align Chi2,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,velLL X Error,velLL Y Error,N Error (m),E Error (m),Alt Error (m),Acc Bias X Error,Acc Bias Y Error,Acc Bias Z Error,Gyro Bias X Error,Gyro Bias Y Error,Gyro Bias Z Error,Roll Stdev,Pitch Stdev,Yaw Stdev,VN Stdev,VE Stdev,VD Stdev,N Stdev,E Stdev,Alt Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],
5.500000,0.101928,-0.001443,0.009293,0.002351,0.012105,14.032114,2.223682,81.175244,0.257070,0.133710,0.057187,0.250000,0.000236,-0.001002,0.003258,0.001022,4.000000,0.000000,0.052879,0.000000,0.000000,0.057708,-3.541465,-0.522624,-81.186652,0.008688,0.003258,-0.001401,0.000441,-0.006035,0.053284,-0.005109,-0.011246,0.008682,0.060567,-0.014091,-0.008352,-0.009391,-0.037810,4.784643,1.928899,0.041732,0.044599,0.044604,0.035150,0.059048,0.059051,0.055089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
6.000000,0.101929,-0.001463,0.009436,0.002387,0.028539,14.032491,2.221072,81.185677,0.133058,-0.595210,0.057187,0.250000,-0.000343,-0.001628,0.005087,0.001281,4.000000,0.000000,0.052879,0.000000,0.000000,0.057708,-3.540012,-0.521589,-81.202918,0.007409,0.005088,-0.000977,-0.000165,-0.004349,0.057338,-0.001807,-0.011847,0.008682,0.060567,-0.014091,-0.008352,-0.009391,-0.037810,4.784808,1.929303,0.055682,0.058978,0.058984,0.043240,0.075921,0.075928,0.070434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
6.500000,0.101928,-0.001485,0.009585,0.002425,0.042420,14.032886,2.218500,81.195970,0.001120,-0.165264,-0.028273,0.250000,-0.001506,-0.002228,0.010435,0.002690,5.000000,0.000000,0.012707,0.000000,0.000000,0.011649,-3.545572,-0.521486,-81.215768,0.007405,0.010436,0.000283,-0.000744,0.000850,0.062415,-0.001705,-0.011866,0.008666,0.060567,-0.014098,-0.008299,-0.009388,-0.037710,4.783327,1.928992,0.050050,0.043432,0.043433,0.033099,0.064522,0.064524,0.059729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7.000000,0.101928,-0.001449,0.009369,0.002370,0.007544,14.033208,2.215948,81.206140,-0.005096,0.005711,-0.028273,0.250000,-0.002801,-0.003270,0.014539,0.003378,5.000000,0.000000,0.012707,0.000000,0.000000,0.011649,-3.544395,-0.520530,-81.232048,0.006150,0.014541,0.001024,-0.001821,0.005171,0.065943,0.004564,-0.011752,0.008666,0.060567,-0.014098,-0.008299,-0.009388,-0.037710,4.783497,1.929413,0.062343,0.056992,0.056993,0.040213,0.079100,0.079103,0.072763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7.500000,0.101928,-0.001473,0.009530,0.002411,0.016517,14.033686,2.213300,81.216790,-0.447030,0.703127,-0.152152,0.250000,-0.008996,-0.001605,0.005475,0.003913,6.000000,0.000000,0.350772,0.000000,0.000000,0.085079,-3.564510,-0.521078,-81.238625,0.007536,0.005475,0.001628,-0.000133,-0.004056,0.072421,-0.004037,-0.006738,0.008637,0.060676,-0.014116,-0.008104,-0.009374,-0.037408,4.783136,1.929220,0.047236,0.042863,0.042862,0.031914,0.068420,0.068421,0.062928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
8.000000,0.101929,-0.001438,0.009319,0.002357,-0.023450,14.034057,2.210659,81.227338,0.359078,0.269543,-0.152152,0.250000,-0.010493,-0.002488,0.008334,0.004585,6.000000,0.000000,0.350772,0.000000,0.000000,0.085079,-3.563318,-0.520014,-81.254488,0.006812,0.008335,0.002261,-0.001049,-0.000985,0.076650,-0.002784,-0.006422,0.008637,0.060676,-0.014116,-0.008104,-0.009374,-0.037408,4.783311,1.929656,0.060006,0.056017,0.056015,0.038459,0.081609,0.081611,0.074447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
8.500000,0.101928,-0.001396,0.009054,0.002290,0.020746,14.034470,2.208149,81.237397,-0.034791,-0.008000,0.118973,0.250000,0.000620,-0.001481,0.004137,0.000693,7.000000,0.000000,0.238704,0.000000,0.000000,0.031840,-3.564327,-0.519733,-81.269817,0.007978,0.004138,-0.001671,-0.000085,-0.004917,0.082447,-0.007062,-0.018715,0.008608,0.060578,-0.014165,-0.007959,-0.009410,-0.037386,4.782910,1.929445,0.056678,0.042573,0.042571,0.031166,0.071104,0.071105,0.065015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9.000000,0.101929,-0.001421,0.009230,0.002335,0.022148,14.034941,2.205588,81.247702,0.552319,0.537904,0.118973,0.250000,0.000964,-0.002059,0.004950,0.000764,7.000000,0.000000,0.238704,0.000000,0.000000,0.031840,-3.563197,-0.518682,-81.285844,0.007576,0.004951,-0.001644,-0.000638,-0.004280,0.086874,-0.007381,-0.020240,0.008608,0.060578,-0.014165,-0.007959,-0.009410,-0.037386,4.783091,1.929893,0.067894,0.055519,0.055515,0.037336,0.083446,0.083447,0.075526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9.500000,0.101929,-0.001445,0.009399,0.002378,0.021160,14.035354,2.203061,81.257836,-0.021728,0.002365,-0.128001,0.250000,-0.006805,-0.000927,-0.000146,0.001747,8.000000,0.000000,0.251879,0.000000,0.000000,0.022666,-3.578227,-0.519036,-81.295744,0.008500,-0.000146,-0.000610,0.000518,-0.009546,0.092505,-0.010027,-0.013652,0.008598,0.060770,-0.014185,-0.007849,-0.009414,-0.037196,4.782485,1.929633,0.053594,0.042425,0.042422,0.030656,0.072912,0.072913,0.066310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
10.000000,0.101929,-0.001468,0.009560,0.002418,0.017707,14.035618,2.200383,81.268461,0.011588,-0.046691,-0.128001,0.250000,-0.007824,-0.001755,0.002006,0.002171,8.000000,0.000000,0.251879,0.000000,0.000000,0.022666,-3.577511,-0.518056,-81.311643,0.007413,0.002007,-0.000121,-0.000287,-0.007554,0.096527,-0.008142,-0.013813,0.008598,0.060770,-0.014185,-0.007849,-0.009414,-0.037196,4.782670,1.930091,0.065235,0.055264,0.055258,0.036556,0.084738,0.084738,0.076141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
10.500000,0.807834,-0.100521,0.798452,-1.418411,0.045856,-4.493930,-0.576964,80.910935,-0.897822,-0.235551,-0.192013,0.250000,0.617354,-0.088370,0.715831,-1.510361,9.000000,0.000000,0.651114,0.000000,0.000000,0.008229,-3.599350,-0.538341,-81.151718,0.725041,0.689166,-0.090119,0.012152,-0.082621,0.389710,0.268947,-0.029475,0.008603,0.060801,-0.014178,-0.007804,-0.009433,-0.037119,4.781130,1.929527,0.239811,0.067229,0.119718,0.123044,0.077176,0.089789,0.073678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
