Time ,gndAlt,velLL X  ,velLL Y  ,velLL Z  ,r,Roll ,Pitch,Yaw  ,gps_velN,gps_velE,Baro Altitude,Baro Altitude RMS,Nav Alt,Nav velLL X,Nav velLL Y,Nav velLL Z,Baro Update Count,GPS Update Count,Baro Chi2,GPS Chi2,Ground Align Chi2,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,velLL X Error,velLL Y Error,N Error (m),E Error (m),Alt Error (m),Acc Bias X Error,Acc Bias Y Error,Acc Bias Z Error,Gyro Bias X Error,Gyro Bias Y Error,Gyro Bias Z Error,Roll Stdev,Pitch Stdev,Yaw Stdev,VN Stdev,VE Stdev,VD Stdev,N Stdev,E Stdev,Alt Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],
45.000000,61.908590,-0.050430,0.868424,-1.471821,0.051885,-0.067120,0.349289,78.808168,-0.973840,0.202973,50.137270,0.250000,51.288664,-0.002592,0.995535,-1.497714,43.000000,23.000000,1.171215,3.390241,0.005858,0.743262,0.064899,0.068865,-0.115520,0.069832,-0.026095,0.047838,0.127110,0.675802,-0.042636,0.017115,-0.002388,-0.011203,-0.000580,-0.011979,-0.008326,-0.036989,0.448641,1.544172,0.435689,0.159096,0.156664,0.055200,1.762397,0.495958,0.185156,0.071910,1.135463,5.894070,0.056076,-0.000275,0.169584,
45.500000,62.753287,-0.095194,0.900614,-1.469688,0.046621,0.900155,0.752730,78.822070,-1.108045,0.141753,51.490771,0.250000,52.050368,0.026571,0.947272,-1.497995,44.000000,24.000000,0.045961,4.870790,0.005858,0.694834,0.007623,-0.080682,-0.023306,0.128936,-0.028377,0.121765,0.046658,1.068190,0.204038,-0.008834,-0.002190,-0.011220,-0.000584,-0.011185,-0.009030,-0.036964,0.445204,1.542225,0.440231,0.146902,0.143710,0.051894,1.770963,0.437246,0.164958,1.219811,0.477272,-6.689870,-0.132789,0.135008,0.316810,
46.000000,63.605282,-0.138682,0.946272,-1.468446,0.051892,0.287208,0.266859,78.826932,-0.943344,0.091428,51.490771,0.250000,52.800352,-0.010811,0.999871,-1.497795,44.000000,24.000000,0.045961,4.870790,0.005858,0.698781,0.007527,-0.102213,-0.027891,0.137257,-0.029551,0.127871,0.053599,1.055656,0.270760,-0.023553,-0.002190,-0.011220,-0.000584,-0.011185,-0.009030,-0.036964,0.446965,1.542902,0.444963,0.159333,0.156534,0.055055,1.801063,0.495810,0.184801,1.219811,0.477272,-6.689870,-0.132789,0.135008,0.316810,
46.500000,64.467756,-0.122423,1.007903,-1.483021,0.048803,1.329307,-0.506090,78.828223,-0.914740,-0.202595,52.697613,0.250000,53.472009,-0.044345,0.936119,-1.498209,45.000000,25.000000,0.576052,4.044938,0.005858,0.645299,-0.005616,-0.198458,0.084346,0.067047,-0.015381,0.078078,-0.071784,1.538464,0.021309,0.045341,-0.001335,-0.011608,-0.000536,-0.009957,-0.008530,-0.036940,0.444191,1.540984,0.449812,0.146926,0.143657,0.051777,1.804369,0.437334,0.164724,1.266432,-0.760293,-1.327450,0.026768,-0.133629,-0.458088,
47.000000,65.341074,-0.091605,1.077953,-1.481919,0.046978,0.453325,-0.131666,78.843620,-0.835014,0.352264,52.697613,0.250000,54.222248,-0.008216,1.007547,-1.498097,45.000000,25.000000,0.576052,4.044938,0.005858,0.648500,-0.007784,-0.210056,0.085381,0.072183,-0.016229,0.083389,-0.070406,1.581157,0.056271,0.037186,-0.001335,-0.011608,-0.000536,-0.009957,-0.008530,-0.036940,0.445647,1.541748,0.454307,0.159350,0.156463,0.054912,1.834429,0.495877,0.184495,1.266432,-0.760293,-1.327450,0.026768,-0.133629,-0.458088,
47.500000,66.223617,-0.051917,1.062582,-1.498895,0.046115,-0.431404,-0.759454,78.854910,-0.747795,0.018515,54.137581,0.250000,54.890246,-0.044649,1.035920,-1.498085,46.000000,26.000000,0.492343,3.034764,0.005858,0.695020,0.034660,-0.210519,0.029170,0.006744,0.000678,0.007268,-0.026662,1.368189,-0.158005,0.117516,-0.001182,-0.011902,-0.000484,-0.010305,-0.007754,-0.036939,0.442957,1.539859,0.459121,0.146660,0.143592,0.051659,1.832463,0.437357,0.164516,-0.696381,-0.485815,-6.093114,0.083618,-0.345027,-0.166450,
48.000000,67.102241,-0.008050,1.027447,-1.498243,0.049357,-0.116273,-0.212717,78.861795,-0.784859,-1.122396,54.137581,0.250000,55.640474,0.000776,1.002157,-1.498051,46.000000,26.000000,0.492343,3.034764,0.005858,0.697238,0.032414,-0.219480,0.027696,0.007836,-0.000002,0.008826,-0.025290,1.382634,-0.154208,0.117441,-0.001182,-0.011902,-0.000484,-0.010305,-0.007754,-0.036939,0.444489,1.540591,0.463545,0.159069,0.156382,0.054773,1.861837,0.495870,0.184218,-0.696381,-0.485815,-6.093114,0.083618,-0.345027,-0.166450,
48.500000,67.983084,-0.001914,1.008523,-1.513168,0.047809,-0.143771,0.007376,78.871917,-1.004785,0.210991,55.595391,0.250000,56.321481,0.002683,1.005737,-1.498056,47.000000,27.000000,0.331340,0.942882,0.005858,0.727954,0.014943,-0.240396,0.004829,0.008043,0.014919,0.004597,-0.002786,1.300100,-0.169196,0.192112,-0.000920,-0.012190,-0.000439,-0.010475,-0.007747,-0.036937,0.441813,1.538928,0.468082,0.146788,0.143501,0.051547,1.867726,0.437246,0.164324,-0.268479,-0.096666,-4.370894,0.048308,0.098717,-0.013023,
49.000000,68.863075,-0.003730,0.994014,-1.512774,0.046242,0.009428,0.029229,78.881819,-0.704458,0.384795,55.595391,0.250000,57.071654,0.001509,0.994354,-1.498135,47.000000,27.000000,0.331340,0.942882,0.005858,0.729074,0.012724,-0.255895,0.001686,0.009500,0.014505,0.005239,0.000340,1.301969,-0.164651,0.199209,-0.000920,-0.012190,-0.000439,-0.010475,-0.007747,-0.036937,0.443435,1.539638,0.472677,0.159186,0.156273,0.054642,1.897331,0.495713,0.183961,-0.268479,-0.096666,-4.370894,0.048308,0.098717,-0.013023,
49.500000,69.734227,0.012170,0.983587,-1.493583,0.049671,-0.062768,-0.357840,78.891652,-0.930494,0.403366,57.434892,0.250000,57.900220,-0.016098,1.000748,-1.497268,48.000000,28.000000,0.533290,1.401316,0.005858,0.718640,0.063895,-0.265038,-0.021110,-0.019380,-0.003943,-0.028268,0.017160,1.213840,-0.279868,0.120592,-0.001444,-0.011821,-0.000491,-0.010598,-0.007419,-0.036944,0.441002,1.538062,0.477381,0.146992,0.143346,0.051446,1.906307,0.437133,0.164146,-0.239696,-0.277422,-5.456049,0.023197,-0.067339,-0.039861,
